DATE: 19/11/2022,  TIME: 0:0:0, VMC:21.82%, HUMIDITY: 82.70%,  TEMP: 16.10°C
DATE: 19/11/2022,  TIME: 13:7:40, VMC:24.33%, HUMIDITY: 41.50%,  TEMP: 26.90°C
DATE: 19/11/2022,  TIME: 13:7:43, VMC:23.27%, HUMIDITY: 41.70%,  TEMP: 26.90°C
DATE: 19/11/2022,  TIME: 13:7:45, VMC:24.33%, HUMIDITY: 41.70%,  TEMP: 27.00°C
DATE: 19/11/2022,  TIME: 13:7:48, VMC:23.19%, HUMIDITY: 42.00%,  TEMP: 26.90°C
DATE: 19/11/2022,  TIME: 13:7:51, VMC:23.19%, HUMIDITY: 41.90%,  TEMP: 26.90°C
DATE: 19/11/2022,  TIME: 13:7:54, VMC:23.27%, HUMIDITY: 41.90%,  TEMP: 26.90°C
DATE: 19/11/2022,  TIME: 13:7:57, VMC:23.19%, HUMIDITY: 41.60%,  TEMP: 26.90°C
DATE: 19/11/2022,  TIME: 13:8:0, VMC:22.66%, HUMIDITY: 41.60%,  TEMP: 26.90°C
DATE: 19/11/2022,  TIME: 13:8:2, VMC:22.73%, HUMIDITY: 41.80%,  TEMP: 26.90°C
DATE: 19/11/2022,  TIME: 13:8:5, VMC:23.04%, HUMIDITY: 41.90%,  TEMP: 26.90°C
DATE: 19/11/2022,  TIME: 13:8:8, VMC:24.25%, HUMIDITY: 42.10%,  TEMP: 26.90°C
DATE: 19/11/2022,  TIME: 13:8:11, VMC:24.33%, HUMIDITY: 42.80%,  TEMP: 26.80°C
DATE: 19/11/2022,  TIME: 13:8:14, VMC:24.25%, HUMIDITY: 43.20%,  TEMP: 26.80°C
DATE: 19/11/2022,  TIME: 13:8:17, VMC:24.25%, HUMIDITY: 43.20%,  TEMP: 26.80°C
DATE: 19/11/2022,  TIME: 13:8:20, VMC:24.41%, HUMIDITY: 43.00%,  TEMP: 26.80°C
DATE: 19/11/2022,  TIME: 13:8:22, VMC:24.18%, HUMIDITY: 42.80%,  TEMP: 26.80°C
DATE: 19/11/2022,  TIME: 13:8:25, VMC:24.41%, HUMIDITY: 42.50%,  TEMP: 26.80°C
DATE: 19/11/2022,  TIME: 13:8:28, VMC:24.41%, HUMIDITY: 42.60%,  TEMP: 26.80°C
DATE: 19/11/2022,  TIME: 13:8:31, VMC:22.66%, HUMIDITY: 43.00%,  TEMP: 26.80°C
DATE: 19/11/2022,  TIME: 13:8:34, VMC:24.33%, HUMIDITY: 43.80%,  TEMP: 26.80°C
DATE: 19/11/2022,  TIME: 13:8:37, VMC:24.41%, HUMIDITY: 44.20%,  TEMP: 26.80°C
DATE: 19/11/2022,  TIME: 13:8:39, VMC:24.33%, HUMIDITY: 44.50%,  TEMP: 26.80°C
DATE: 19/11/2022,  TIME: 13:8:42, VMC:24.33%, HUMIDITY: 44.20%,  TEMP: 26.80°C
DATE: 19/11/2022,  TIME: 13:8:45, VMC:24.33%, HUMIDITY: 43.90%,  TEMP: 26.80°C
DATE: 19/11/2022,  TIME: 13:8:48, VMC:23.34%, HUMIDITY: 43.70%,  TEMP: 26.80°C
DATE: 19/11/2022,  TIME: 13:8:51, VMC:24.33%, HUMIDITY: 43.30%,  TEMP: 26.70°C
DATE: 19/11/2022,  TIME: 13:8:54, VMC:24.33%, HUMIDITY: 42.90%,  TEMP: 26.70°C
DATE: 19/11/2022,  TIME: 13:8:56, VMC:24.25%, HUMIDITY: 43.10%,  TEMP: 26.80°C
DATE: 19/11/2022,  TIME: 13:8:59, VMC:24.33%, HUMIDITY: 43.00%,  TEMP: 26.80°C
DATE: 19/11/2022,  TIME: 13:9:2, VMC:23.11%, HUMIDITY: 42.40%,  TEMP: 26.70°C
DATE: 19/11/2022,  TIME: 13:9:5, VMC:23.34%, HUMIDITY: 42.70%,  TEMP: 26.80°C
DATE: 19/11/2022,  TIME: 13:9:8, VMC:24.33%, HUMIDITY: 42.80%,  TEMP: 26.80°C
DATE: 19/11/2022,  TIME: 13:9:11, VMC:24.33%, HUMIDITY: 43.10%,  TEMP: 26.80°C
DATE: 19/11/2022,  TIME: 13:9:13, VMC:24.25%, HUMIDITY: 43.30%,  TEMP: 26.70°C
DATE: 19/11/2022,  TIME: 13:9:16, VMC:24.25%, HUMIDITY: 43.00%,  TEMP: 26.70°C
DATE: 19/11/2022,  TIME: 13:9:19, VMC:24.25%, HUMIDITY: 43.20%,  TEMP: 26.70°C
DATE: 19/11/2022,  TIME: 13:9:22, VMC:24.25%, HUMIDITY: 42.40%,  TEMP: 26.70°C
DATE: 19/11/2022,  TIME: 13:9:25, VMC:24.25%, HUMIDITY: 43.00%,  TEMP: 26.70°C
DATE: 19/11/2022,  TIME: 13:9:28, VMC:24.33%, HUMIDITY: 43.00%,  TEMP: 26.70°C
DATE: 19/11/2022,  TIME: 13:9:31, VMC:24.25%, HUMIDITY: 42.90%,  TEMP: 26.70°C
DATE: 19/11/2022,  TIME: 13:9:33, VMC:24.25%, HUMIDITY: 43.10%,  TEMP: 26.70°C
DATE: 19/11/2022,  TIME: 13:9:36, VMC:23.27%, HUMIDITY: 43.30%,  TEMP: 26.70°C
DATE: 19/11/2022,  TIME: 13:9:39, VMC:24.25%, HUMIDITY: 43.50%,  TEMP: 26.70°C
DATE: 19/11/2022,  TIME: 13:9:42, VMC:24.33%, HUMIDITY: 43.50%,  TEMP: 26.70°C
DATE: 19/11/2022,  TIME: 13:9:45, VMC:23.27%, HUMIDITY: 43.60%,  TEMP: 26.70°C
DATE: 19/11/2022,  TIME: 13:9:48, VMC:24.25%, HUMIDITY: 43.40%,  TEMP: 26.80°C
DATE: 19/11/2022,  TIME: 13:9:50, VMC:23.34%, HUMIDITY: 43.40%,  TEMP: 26.80°C
DATE: 19/11/2022,  TIME: 13:9:53, VMC:24.25%, HUMIDITY: 42.80%,  TEMP: 26.90°C
DATE: 19/11/2022,  TIME: 13:9:56, VMC:24.25%, HUMIDITY: 42.50%,  TEMP: 26.80°C
DATE: 19/11/2022,  TIME: 13:9:59, VMC:24.25%, HUMIDITY: 42.30%,  TEMP: 26.70°C
DATE: 19/11/2022,  TIME: 13:10:2, VMC:24.41%, HUMIDITY: 42.10%,  TEMP: 26.80°C
DATE: 19/11/2022,  TIME: 13:10:5, VMC:23.19%, HUMIDITY: 42.00%,  TEMP: 26.80°C
DATE: 19/11/2022,  TIME: 13:10:7, VMC:24.25%, HUMIDITY: 42.20%,  TEMP: 26.70°C
DATE: 19/11/2022,  TIME: 13:10:10, VMC:24.25%, HUMIDITY: 42.80%,  TEMP: 26.80°C
DATE: 19/11/2022,  TIME: 13:10:13, VMC:24.25%, HUMIDITY: 42.90%,  TEMP: 26.80°C
DATE: 19/11/2022,  TIME: 13:10:16, VMC:24.25%, HUMIDITY: 42.40%,  TEMP: 26.70°C
DATE: 19/11/2022,  TIME: 13:10:19, VMC:24.25%, HUMIDITY: 42.00%,  TEMP: 26.80°C
DATE: 19/11/2022,  TIME: 13:10:22, VMC:24.25%, HUMIDITY: 42.40%,  TEMP: 26.80°C
DATE: 19/11/2022,  TIME: 13:10:24, VMC:24.25%, HUMIDITY: 43.20%,  TEMP: 26.80°C
DATE: 19/11/2022,  TIME: 13:10:27, VMC:23.11%, HUMIDITY: 43.40%,  TEMP: 26.90°C
DATE: 19/11/2022,  TIME: 13:10:30, VMC:24.25%, HUMIDITY: 44.20%,  TEMP: 26.90°C
DATE: 19/11/2022,  TIME: 13:10:33, VMC:23.34%, HUMIDITY: 44.30%,  TEMP: 26.80°C
DATE: 19/11/2022,  TIME: 13:10:36, VMC:24.33%, HUMIDITY: 44.00%,  TEMP: 26.90°C
DATE: 19/11/2022,  TIME: 13:10:39, VMC:23.27%, HUMIDITY: 44.60%,  TEMP: 26.90°C
DATE: 19/11/2022,  TIME: 13:10:42, VMC:24.25%, HUMIDITY: 44.80%,  TEMP: 26.80°C
DATE: 19/11/2022,  TIME: 13:10:44, VMC:24.25%, HUMIDITY: 44.90%,  TEMP: 26.90°C
DATE: 19/11/2022,  TIME: 13:10:47, VMC:24.33%, HUMIDITY: 45.30%,  TEMP: 26.90°C
DATE: 19/11/2022,  TIME: 13:10:50, VMC:24.25%, HUMIDITY: 45.00%,  TEMP: 26.90°C
DATE: 19/11/2022,  TIME: 13:10:53, VMC:24.33%, HUMIDITY: 45.10%,  TEMP: 26.90°C
DATE: 19/11/2022,  TIME: 13:10:56, VMC:24.25%, HUMIDITY: 44.10%,  TEMP: 26.90°C
DATE: 19/11/2022,  TIME: 13:10:59, VMC:24.25%, HUMIDITY: 43.70%,  TEMP: 27.00°C
DATE: 19/11/2022,  TIME: 13:11:1, VMC:24.25%, HUMIDITY: 44.00%,  TEMP: 27.00°C
DATE: 19/11/2022,  TIME: 13:11:4, VMC:23.27%, HUMIDITY: 44.40%,  TEMP: 27.00°C
DATE: 19/11/2022,  TIME: 13:11:7, VMC:24.25%, HUMIDITY: 43.60%,  TEMP: 27.00°C
DATE: 19/11/2022,  TIME: 13:11:10, VMC:23.34%, HUMIDITY: 42.80%,  TEMP: 27.10°C
DATE: 19/11/2022,  TIME: 13:11:13, VMC:24.25%, HUMIDITY: 42.20%,  TEMP: 27.00°C
DATE: 19/11/2022,  TIME: 13:11:16, VMC:24.25%, HUMIDITY: 41.80%,  TEMP: 27.00°C
DATE: 19/11/2022,  TIME: 13:11:18, VMC:24.33%, HUMIDITY: 41.80%,  TEMP: 27.00°C
DATE: 19/11/2022,  TIME: 13:11:21, VMC:24.33%, HUMIDITY: 41.40%,  TEMP: 27.10°C
DATE: 19/11/2022,  TIME: 13:11:24, VMC:23.27%, HUMIDITY: 42.00%,  TEMP: 27.00°C
DATE: 19/11/2022,  TIME: 13:11:27, VMC:24.25%, HUMIDITY: 43.20%,  TEMP: 27.00°C
DATE: 19/11/2022,  TIME: 13:11:30, VMC:24.33%, HUMIDITY: 42.70%,  TEMP: 27.10°C
DATE: 19/11/2022,  TIME: 13:11:33, VMC:24.25%, HUMIDITY: 42.50%,  TEMP: 27.00°C
DATE: 19/11/2022,  TIME: 13:11:35, VMC:24.25%, HUMIDITY: 42.20%,  TEMP: 27.00°C
DATE: 19/11/2022,  TIME: 13:11:38, VMC:24.25%, HUMIDITY: 42.60%,  TEMP: 27.10°C
DATE: 19/11/2022,  TIME: 13:11:41, VMC:24.25%, HUMIDITY: 43.90%,  TEMP: 27.20°C
DATE: 19/11/2022,  TIME: 13:11:44, VMC:23.27%, HUMIDITY: 44.30%,  TEMP: 27.10°C
DATE: 19/11/2022,  TIME: 13:11:47, VMC:23.27%, HUMIDITY: 43.80%,  TEMP: 27.10°C
DATE: 19/11/2022,  TIME: 13:11:50, VMC:24.25%, HUMIDITY: 43.70%,  TEMP: 27.10°C
DATE: 19/11/2022,  TIME: 13:11:52, VMC:23.27%, HUMIDITY: 43.60%,  TEMP: 27.10°C
DATE: 19/11/2022,  TIME: 13:11:55, VMC:24.25%, HUMIDITY: 42.90%,  TEMP: 27.20°C
DATE: 19/11/2022,  TIME: 13:11:58, VMC:24.25%, HUMIDITY: 42.90%,  TEMP: 27.20°C
DATE: 19/11/2022,  TIME: 13:12:1, VMC:24.25%, HUMIDITY: 43.20%,  TEMP: 27.10°C
DATE: 19/11/2022,  TIME: 13:12:4, VMC:24.25%, HUMIDITY: 43.30%,  TEMP: 27.10°C
DATE: 19/11/2022,  TIME: 13:12:7, VMC:23.27%, HUMIDITY: 43.40%,  TEMP: 27.20°C
DATE: 19/11/2022,  TIME: 13:12:10, VMC:24.25%, HUMIDITY: 46.20%,  TEMP: 27.30°C
DATE: 19/11/2022,  TIME: 13:12:12, VMC:24.25%, HUMIDITY: 51.40%,  TEMP: 27.40°C
DATE: 19/11/2022,  TIME: 13:12:15, VMC:23.19%, HUMIDITY: 60.40%,  TEMP: 27.50°C
DATE: 19/11/2022,  TIME: 13:12:18, VMC:22.28%, HUMIDITY: 66.30%,  TEMP: 27.50°C
DATE: 19/11/2022,  TIME: 13:12:21, VMC:23.19%, HUMIDITY: 69.50%,  TEMP: 27.60°C
DATE: 19/11/2022,  TIME: 13:12:24, VMC:22.73%, HUMIDITY: 69.20%,  TEMP: 27.60°C
DATE: 19/11/2022,  TIME: 13:12:27, VMC:21.67%, HUMIDITY: 69.60%,  TEMP: 27.80°C
DATE: 19/11/2022,  TIME: 13:12:29, VMC:20.68%, HUMIDITY: 71.30%,  TEMP: 27.80°C
DATE: 19/11/2022,  TIME: 13:12:32, VMC:24.25%, HUMIDITY: 74.30%,  TEMP: 28.00°C
DATE: 19/11/2022,  TIME: 13:12:35, VMC:24.18%, HUMIDITY: 76.50%,  TEMP: 28.00°C
DATE: 19/11/2022,  TIME: 13:12:38, VMC:24.18%, HUMIDITY: 77.20%,  TEMP: 28.20°C
DATE: 19/11/2022,  TIME: 13:12:41, VMC:24.03%, HUMIDITY: 77.80%,  TEMP: 28.20°C
DATE: 19/11/2022,  TIME: 13:12:44, VMC:22.96%, HUMIDITY: 78.40%,  TEMP: 28.40°C
DATE: 19/11/2022,  TIME: 13:12:46, VMC:23.95%, HUMIDITY: 78.40%,  TEMP: 28.50°C
DATE: 19/11/2022,  TIME: 13:12:49, VMC:23.95%, HUMIDITY: 78.60%,  TEMP: 28.60°C
DATE: 19/11/2022,  TIME: 13:12:52, VMC:22.96%, HUMIDITY: 78.60%,  TEMP: 28.70°C
DATE: 19/11/2022,  TIME: 13:12:55, VMC:22.89%, HUMIDITY: 77.40%,  TEMP: 28.80°C
DATE: 19/11/2022,  TIME: 13:12:58, VMC:23.87%, HUMIDITY: 77.20%,  TEMP: 28.90°C
DATE: 19/11/2022,  TIME: 13:13:1, VMC:23.65%, HUMIDITY: 76.20%,  TEMP: 29.10°C
DATE: 19/11/2022,  TIME: 13:13:3, VMC:23.80%, HUMIDITY: 76.90%,  TEMP: 29.10°C
DATE: 19/11/2022,  TIME: 13:13:6, VMC:23.80%, HUMIDITY: 77.80%,  TEMP: 29.20°C
DATE: 19/11/2022,  TIME: 13:13:9, VMC:23.95%, HUMIDITY: 77.90%,  TEMP: 29.40°C
DATE: 19/11/2022,  TIME: 13:13:12, VMC:23.80%, HUMIDITY: 78.40%,  TEMP: 29.60°C
DATE: 19/11/2022,  TIME: 13:13:15, VMC:23.80%, HUMIDITY: 77.70%,  TEMP: 29.70°C
DATE: 19/11/2022,  TIME: 13:13:18, VMC:23.72%, HUMIDITY: 77.70%,  TEMP: 29.80°C
DATE: 19/11/2022,  TIME: 13:13:21, VMC:23.57%, HUMIDITY: 78.10%,  TEMP: 29.80°C
DATE: 19/11/2022,  TIME: 13:13:23, VMC:22.51%, HUMIDITY: 78.00%,  TEMP: 29.90°C
DATE: 19/11/2022,  TIME: 13:13:26, VMC:22.05%, HUMIDITY: 77.50%,  TEMP: 30.00°C
DATE: 19/11/2022,  TIME: 13:13:29, VMC:23.80%, HUMIDITY: 76.80%,  TEMP: 30.20°C
DATE: 19/11/2022,  TIME: 13:13:32, VMC:24.25%, HUMIDITY: 77.00%,  TEMP: 30.20°C
DATE: 19/11/2022,  TIME: 13:13:35, VMC:24.25%, HUMIDITY: 77.20%,  TEMP: 30.30°C
DATE: 19/11/2022,  TIME: 13:13:38, VMC:23.11%, HUMIDITY: 76.70%,  TEMP: 30.40°C
DATE: 19/11/2022,  TIME: 13:13:40, VMC:22.89%, HUMIDITY: 75.80%,  TEMP: 30.60°C
DATE: 19/11/2022,  TIME: 13:13:43, VMC:24.33%, HUMIDITY: 75.40%,  TEMP: 30.70°C
DATE: 19/11/2022,  TIME: 13:13:46, VMC:24.41%, HUMIDITY: 74.30%,  TEMP: 30.70°C
DATE: 19/11/2022,  TIME: 13:13:49, VMC:24.41%, HUMIDITY: 72.40%,  TEMP: 30.90°C
DATE: 19/11/2022,  TIME: 13:13:52, VMC:24.25%, HUMIDITY: 73.60%,  TEMP: 30.90°C
DATE: 19/11/2022,  TIME: 13:13:55, VMC:22.89%, HUMIDITY: 73.10%,  TEMP: 31.00°C
DATE: 19/11/2022,  TIME: 13:13:57, VMC:23.95%, HUMIDITY: 72.50%,  TEMP: 31.00°C
DATE: 19/11/2022,  TIME: 13:14:0, VMC:23.11%, HUMIDITY: 71.30%,  TEMP: 31.10°C
DATE: 19/11/2022,  TIME: 13:14:3, VMC:22.66%, HUMIDITY: 72.00%,  TEMP: 31.20°C
DATE: 19/11/2022,  TIME: 13:14:6, VMC:22.89%, HUMIDITY: 73.30%,  TEMP: 31.20°C
DATE: 19/11/2022,  TIME: 13:14:9, VMC:23.04%, HUMIDITY: 73.70%,  TEMP: 31.30°C
DATE: 19/11/2022,  TIME: 13:14:12, VMC:22.73%, HUMIDITY: 73.40%,  TEMP: 31.40°C
DATE: 19/11/2022,  TIME: 13:14:14, VMC:22.28%, HUMIDITY: 73.10%,  TEMP: 31.40°C
DATE: 19/11/2022,  TIME: 13:14:17, VMC:23.11%, HUMIDITY: 71.50%,  TEMP: 31.50°C
DATE: 19/11/2022,  TIME: 13:14:20, VMC:23.42%, HUMIDITY: 71.50%,  TEMP: 31.50°C
DATE: 19/11/2022,  TIME: 13:14:23, VMC:23.34%, HUMIDITY: 72.20%,  TEMP: 31.60°C
DATE: 19/11/2022,  TIME: 13:14:26, VMC:19.47%, HUMIDITY: 72.20%,  TEMP: 31.70°C
DATE: 19/11/2022,  TIME: 13:14:29, VMC:24.03%, HUMIDITY: 71.50%,  TEMP: 31.80°C
DATE: 19/11/2022,  TIME: 13:14:32, VMC:24.03%, HUMIDITY: 68.40%,  TEMP: 31.90°C
DATE: 19/11/2022,  TIME: 13:14:34, VMC:23.04%, HUMIDITY: 67.80%,  TEMP: 31.90°C
DATE: 19/11/2022,  TIME: 13:14:37, VMC:23.04%, HUMIDITY: 66.80%,  TEMP: 32.00°C
DATE: 19/11/2022,  TIME: 13:14:40, VMC:22.96%, HUMIDITY: 67.60%,  TEMP: 32.00°C
DATE: 19/11/2022,  TIME: 13:14:43, VMC:23.87%, HUMIDITY: 68.10%,  TEMP: 32.00°C
DATE: 19/11/2022,  TIME: 13:14:46, VMC:23.80%, HUMIDITY: 69.00%,  TEMP: 32.20°C
DATE: 19/11/2022,  TIME: 13:14:49, VMC:23.49%, HUMIDITY: 64.90%,  TEMP: 32.20°C
DATE: 19/11/2022,  TIME: 13:14:51, VMC:23.34%, HUMIDITY: 60.60%,  TEMP: 32.20°C
DATE: 19/11/2022,  TIME: 13:14:54, VMC:23.34%, HUMIDITY: 64.20%,  TEMP: 32.30°C
DATE: 19/11/2022,  TIME: 13:14:57, VMC:24.41%, HUMIDITY: 65.20%,  TEMP: 32.30°C
DATE: 19/11/2022,  TIME: 13:15:0, VMC:24.25%, HUMIDITY: 66.30%,  TEMP: 32.40°C
DATE: 19/11/2022,  TIME: 13:15:3, VMC:24.41%, HUMIDITY: 67.30%,  TEMP: 32.50°C
DATE: 19/11/2022,  TIME: 13:15:6, VMC:23.27%, HUMIDITY: 68.20%,  TEMP: 32.50°C
DATE: 19/11/2022,  TIME: 13:15:8, VMC:23.19%, HUMIDITY: 68.70%,  TEMP: 32.50°C
DATE: 19/11/2022,  TIME: 13:15:11, VMC:24.18%, HUMIDITY: 68.70%,  TEMP: 32.60°C
DATE: 19/11/2022,  TIME: 13:15:14, VMC:23.80%, HUMIDITY: 69.50%,  TEMP: 32.60°C
DATE: 19/11/2022,  TIME: 13:15:17, VMC:23.42%, HUMIDITY: 65.60%,  TEMP: 32.70°C
DATE: 19/11/2022,  TIME: 13:15:20, VMC:22.43%, HUMIDITY: 65.80%,  TEMP: 32.70°C
DATE: 19/11/2022,  TIME: 13:15:23, VMC:21.97%, HUMIDITY: 65.60%,  TEMP: 32.70°C
DATE: 19/11/2022,  TIME: 13:15:25, VMC:23.19%, HUMIDITY: 66.30%,  TEMP: 32.80°C
DATE: 19/11/2022,  TIME: 13:15:28, VMC:23.95%, HUMIDITY: 65.50%,  TEMP: 32.70°C
DATE: 19/11/2022,  TIME: 13:15:31, VMC:23.65%, HUMIDITY: 66.30%,  TEMP: 32.80°C
DATE: 19/11/2022,  TIME: 13:15:34, VMC:22.58%, HUMIDITY: 66.60%,  TEMP: 32.80°C
DATE: 19/11/2022,  TIME: 13:15:37, VMC:23.80%, HUMIDITY: 67.20%,  TEMP: 32.80°C
DATE: 19/11/2022,  TIME: 13:15:40, VMC:21.97%, HUMIDITY: 67.00%,  TEMP: 32.90°C
DATE: 19/11/2022,  TIME: 13:15:43, VMC:22.66%, HUMIDITY: 65.10%,  TEMP: 32.90°C
DATE: 19/11/2022,  TIME: 13:15:45, VMC:23.19%, HUMIDITY: 64.70%,  TEMP: 32.90°C
DATE: 19/11/2022,  TIME: 13:15:48, VMC:19.77%, HUMIDITY: 65.90%,  TEMP: 33.00°C
DATE: 19/11/2022,  TIME: 13:15:51, VMC:23.11%, HUMIDITY: 66.70%,  TEMP: 32.90°C
DATE: 19/11/2022,  TIME: 13:15:54, VMC:22.96%, HUMIDITY: 66.00%,  TEMP: 33.00°C
DATE: 19/11/2022,  TIME: 13:15:57, VMC:23.27%, HUMIDITY: 64.50%,  TEMP: 33.10°C
DATE: 19/11/2022,  TIME: 13:16:0, VMC:22.35%, HUMIDITY: 64.70%,  TEMP: 33.00°C
DATE: 19/11/2022,  TIME: 13:16:2, VMC:19.85%, HUMIDITY: 64.40%,  TEMP: 33.10°C
DATE: 19/11/2022,  TIME: 13:16:5, VMC:20.91%, HUMIDITY: 63.70%,  TEMP: 33.10°C
DATE: 19/11/2022,  TIME: 13:16:8, VMC:23.57%, HUMIDITY: 63.90%,  TEMP: 33.20°C
DATE: 19/11/2022,  TIME: 13:16:11, VMC:23.19%, HUMIDITY: 65.20%,  TEMP: 33.20°C
DATE: 19/11/2022,  TIME: 13:16:14, VMC:22.73%, HUMIDITY: 64.90%,  TEMP: 33.30°C
DATE: 19/11/2022,  TIME: 13:16:17, VMC:23.72%, HUMIDITY: 64.80%,  TEMP: 33.20°C
DATE: 19/11/2022,  TIME: 13:16:19, VMC:23.95%, HUMIDITY: 65.50%,  TEMP: 33.30°C
DATE: 19/11/2022,  TIME: 13:16:22, VMC:23.80%, HUMIDITY: 66.50%,  TEMP: 33.30°C
DATE: 19/11/2022,  TIME: 13:16:25, VMC:23.72%, HUMIDITY: 66.80%,  TEMP: 33.40°C
DATE: 19/11/2022,  TIME: 13:16:28, VMC:23.80%, HUMIDITY: 66.80%,  TEMP: 33.40°C
DATE: 19/11/2022,  TIME: 13:16:31, VMC:23.80%, HUMIDITY: 67.20%,  TEMP: 33.40°C
DATE: 19/11/2022,  TIME: 13:16:34, VMC:23.80%, HUMIDITY: 67.30%,  TEMP: 33.50°C
DATE: 19/11/2022,  TIME: 13:16:36, VMC:22.51%, HUMIDITY: 66.20%,  TEMP: 33.50°C
DATE: 19/11/2022,  TIME: 13:16:39, VMC:20.76%, HUMIDITY: 64.30%,  TEMP: 33.50°C
DATE: 19/11/2022,  TIME: 13:16:42, VMC:23.95%, HUMIDITY: 64.70%,  TEMP: 33.50°C
DATE: 19/11/2022,  TIME: 13:16:45, VMC:23.87%, HUMIDITY: 66.10%,  TEMP: 33.50°C
DATE: 19/11/2022,  TIME: 13:16:48, VMC:22.43%, HUMIDITY: 66.60%,  TEMP: 33.60°C
DATE: 19/11/2022,  TIME: 13:16:51, VMC:22.66%, HUMIDITY: 66.90%,  TEMP: 33.60°C
DATE: 19/11/2022,  TIME: 13:16:54, VMC:22.73%, HUMIDITY: 66.60%,  TEMP: 33.60°C
DATE: 19/11/2022,  TIME: 13:16:56, VMC:23.80%, HUMIDITY: 65.60%,  TEMP: 33.60°C
DATE: 19/11/2022,  TIME: 13:16:59, VMC:22.81%, HUMIDITY: 64.50%,  TEMP: 33.60°C
DATE: 19/11/2022,  TIME: 13:17:2, VMC:23.57%, HUMIDITY: 64.80%,  TEMP: 33.70°C
DATE: 19/11/2022,  TIME: 13:17:5, VMC:22.28%, HUMIDITY: 64.90%,  TEMP: 33.60°C
DATE: 19/11/2022,  TIME: 13:17:8, VMC:22.73%, HUMIDITY: 65.90%,  TEMP: 33.80°C
DATE: 19/11/2022,  TIME: 13:17:11, VMC:23.80%, HUMIDITY: 66.50%,  TEMP: 33.80°C
DATE: 19/11/2022,  TIME: 13:17:13, VMC:23.65%, HUMIDITY: 65.90%,  TEMP: 33.80°C
DATE: 19/11/2022,  TIME: 13:17:16, VMC:23.57%, HUMIDITY: 66.00%,  TEMP: 33.80°C
DATE: 19/11/2022,  TIME: 13:17:19, VMC:23.65%, HUMIDITY: 66.50%,  TEMP: 33.80°C
DATE: 19/11/2022,  TIME: 13:17:22, VMC:23.57%, HUMIDITY: 65.20%,  TEMP: 33.90°C
DATE: 19/11/2022,  TIME: 13:17:25, VMC:23.42%, HUMIDITY: 60.70%,  TEMP: 33.80°C
DATE: 19/11/2022,  TIME: 13:17:28, VMC:22.58%, HUMIDITY: 61.70%,  TEMP: 33.80°C
DATE: 19/11/2022,  TIME: 13:17:30, VMC:22.51%, HUMIDITY: 61.10%,  TEMP: 33.90°C
DATE: 19/11/2022,  TIME: 13:17:33, VMC:22.35%, HUMIDITY: 60.90%,  TEMP: 33.90°C
DATE: 19/11/2022,  TIME: 13:17:36, VMC:23.72%, HUMIDITY: 62.80%,  TEMP: 33.80°C
DATE: 19/11/2022,  TIME: 13:17:39, VMC:23.80%, HUMIDITY: 63.80%,  TEMP: 33.80°C
DATE: 19/11/2022,  TIME: 13:17:42, VMC:22.89%, HUMIDITY: 60.50%,  TEMP: 33.90°C
DATE: 19/11/2022,  TIME: 13:17:45, VMC:23.80%, HUMIDITY: 60.10%,  TEMP: 33.90°C
DATE: 19/11/2022,  TIME: 13:17:47, VMC:23.87%, HUMIDITY: 62.70%,  TEMP: 33.90°C
DATE: 19/11/2022,  TIME: 13:17:50, VMC:23.95%, HUMIDITY: 60.00%,  TEMP: 33.80°C
DATE: 19/11/2022,  TIME: 13:17:53, VMC:23.95%, HUMIDITY: 61.20%,  TEMP: 33.90°C
DATE: 19/11/2022,  TIME: 13:17:56, VMC:23.80%, HUMIDITY: 61.80%,  TEMP: 33.90°C
DATE: 19/11/2022,  TIME: 13:17:59, VMC:23.80%, HUMIDITY: 63.60%,  TEMP: 33.90°C
DATE: 19/11/2022,  TIME: 13:18:2, VMC:23.80%, HUMIDITY: 62.30%,  TEMP: 33.90°C
DATE: 19/11/2022,  TIME: 13:18:4, VMC:23.72%, HUMIDITY: 61.50%,  TEMP: 33.90°C
DATE: 19/11/2022,  TIME: 13:18:7, VMC:22.66%, HUMIDITY: 62.30%,  TEMP: 33.90°C
DATE: 19/11/2022,  TIME: 13:18:10, VMC:22.66%, HUMIDITY: 63.10%,  TEMP: 33.90°C
DATE: 19/11/2022,  TIME: 13:18:13, VMC:23.80%, HUMIDITY: 63.40%,  TEMP: 33.90°C
DATE: 19/11/2022,  TIME: 13:18:16, VMC:23.87%, HUMIDITY: 61.40%,  TEMP: 33.90°C
DATE: 19/11/2022,  TIME: 13:18:19, VMC:23.95%, HUMIDITY: 57.60%,  TEMP: 33.90°C
DATE: 19/11/2022,  TIME: 13:18:22, VMC:23.95%, HUMIDITY: 57.80%,  TEMP: 33.90°C
DATE: 19/11/2022,  TIME: 13:18:24, VMC:23.95%, HUMIDITY: 59.70%,  TEMP: 33.90°C
DATE: 19/11/2022,  TIME: 13:18:27, VMC:23.95%, HUMIDITY: 60.70%,  TEMP: 33.90°C
DATE: 19/11/2022,  TIME: 13:18:30, VMC:22.96%, HUMIDITY: 62.00%,  TEMP: 33.90°C
DATE: 19/11/2022,  TIME: 13:18:33, VMC:24.03%, HUMIDITY: 59.80%,  TEMP: 34.00°C
DATE: 19/11/2022,  TIME: 13:18:36, VMC:23.04%, HUMIDITY: 60.10%,  TEMP: 33.90°C
